,TP,FP,FN,TN,coverage,accuracy,precision,recall,F1,test_set,training_set,seed,threshold,unite_hash
1085,109570,24946,149454,10332336880,1.0,0.9999831214168668,0.8145499420143328,0.4230109951201433,0.5568430146871982,opensecrets_gold,canlobby_gold,6,0.8500000000000001,True
1086,8090,1126,250934,10332360700,1.0,0.9999756054147675,0.8778211805555556,0.031232627092470197,0.060319117208470024,opensecrets_gold,canlobby_gold,6,0.9,False
1087,101642,8722,157382,10332353104,1.0,0.9999839243109361,0.9209706063571454,0.39240379269874603,0.5503264859713904,opensecrets_gold,canlobby_gold,6,0.9,True
1088,2002,290,257022,10332361536,1.0,0.9999750971216562,0.8734729493891797,0.007729013527703997,0.015322444856036371,opensecrets_gold,canlobby_gold,6,0.9500000000000001,False
1089,96386,7430,162638,10332354396,1.0,0.9999835406715809,0.9284310703552439,0.3721122367039348,0.5312865174732664,opensecrets_gold,canlobby_gold,6,0.9500000000000001,True
1090,192,24,258832,10332361802,1.0,0.9999749476919982,0.8888888888888888,0.0007412440546049787,0.001481252893072057,opensecrets_gold,canlobby_gold,6,1.0,False
1091,94226,7090,164798,10332354736,1.0,0.9999833645304037,0.9300209246318449,0.3637732410896288,0.5229838485874452,opensecrets_gold,canlobby_gold,6,1.0,True
1092,259024,10332361826,0,0,1.0,2.5068567187384988e-05,2.5068567187384988e-05,1.0,5.013587754015536e-05,opensecrets_gold,canlobby_gold,7,0.0,False
1093,259024,10332361826,0,0,1.0,2.5068567187384988e-05,2.5068567187384988e-05,1.0,5.013587754015536e-05,opensecrets_gold,canlobby_gold,7,0.0,True
1094,258964,10324434748,60,7927078,1.0,0.0007922522386950838,2.5082003129934593e-05,0.999768361232936,5.016274778616091e-05,opensecrets_gold,canlobby_gold,7,0.05,False
1095,259022,10327483228,2,4878598,1.0,0.0004972233158056893,2.5080215378148114e-05,0.9999922787077645,5.015917274372714e-05,opensecrets_gold,canlobby_gold,7,0.05,True
1096,257970,10241485800,1054,90876026,1.0,0.008820027108611074,2.5188093531068683e-05,0.9959308789919081,5.037491302992511e-05,opensecrets_gold,canlobby_gold,7,0.1,False
1097,258896,10284236294,128,48125532,1.0,0.004682686871259774,2.5173428079555552e-05,0.99950583729693,5.034558816147126e-05,opensecrets_gold,canlobby_gold,7,0.1,True
1098,254490,9942927488,4534,389434338,1.0,0.037714422473945707,2.559442244576005e-05,0.9824958305021928,5.1187511435691624e-05,opensecrets_gold,canlobby_gold,7,0.15000000000000002,False
1099,258454,10127849402,570,204512424,1.0,0.019817903025058738,2.5518488119860322e-05,0.9977994317128914,5.1035671014318554e-05,opensecrets_gold,canlobby_gold,7,0.15000000000000002,True
1100,245100,9252371936,13924,1079989890,1.0,0.10454607845210927,2.648980272785171e-05,0.9462443634566681,5.297812235042517e-05,opensecrets_gold,canlobby_gold,7,0.2,False
1101,257182,9810942894,1842,521418932,1.0,0.050488266391774166,2.621310318898852e-05,0.9928886898511334,5.242482231822177e-05,opensecrets_gold,canlobby_gold,7,0.2,True
1102,229340,8257591962,29684,2074769864,1.0,0.20082022113489242,2.7772458571421868e-05,0.8854005806411761,5.5543174913893414e-05,opensecrets_gold,canlobby_gold,7,0.25,False
1103,254438,9343385316,4586,988976510,1.0,0.09573862840423493,2.72311440401023e-05,0.9822950769040707,5.4460778320730223e-05,opensecrets_gold,canlobby_gold,7,0.25,True
1104,206218,7052211374,52806,3280150452,1.0,0.31747576124406035,2.9240752877981307e-05,0.7961347211069244,5.8479357902832276e-05,opensecrets_gold,canlobby_gold,7,0.30000000000000004,False
1105,250158,8785345424,8866,1547016402,1.0,0.14974579852119513,2.8473652999977116e-05,0.965771511520168,5.69456270831441e-05,opensecrets_gold,canlobby_gold,7,0.30000000000000004,True
1106,180980,5942352672,78044,4390009154,1.0,0.4248864056596057,3.0455023159875577e-05,0.6986997343875471,6.090739147972928e-05,opensecrets_gold,canlobby_gold,7,0.35000000000000003,False
1107,244328,8212739116,14696,2119622710,1.0,0.20516256899139002,2.9748994584725966e-05,0.9432639446537773,5.94961127598358e-05,opensecrets_gold,canlobby_gold,7,0.35000000000000003,True
1108,154116,4957164966,104908,5375196860,1.0,0.520231125678051,3.1088577808032246e-05,0.5949873370807338,6.217390697827969e-05,opensecrets_gold,canlobby_gold,7,0.4,False
1109,237836,7625158942,21188,2707202884,1.0,0.26202845912032086,3.118998354107679e-05,0.9182006300574465,6.23778481944129e-05,opensecrets_gold,canlobby_gold,7,0.4,True
1110,132016,4084188072,127008,6248173754,1.0,0.6047164471345138,3.2322638078213225e-05,0.5096670578788066,6.464117666966123e-05,opensecrets_gold,canlobby_gold,7,0.45,False
1111,230608,6909458242,28416,3422903584,1.0,0.33129389355267014,3.3374585311464494e-05,0.8902958799184632,6.674666848579471e-05,opensecrets_gold,canlobby_gold,7,0.45,True
1112,113164,3283141052,145860,7049220774,1.0,0.6822406473958638,3.446702343319248e-05,0.43688615726728025,6.892860891890299e-05,opensecrets_gold,canlobby_gold,7,0.5,False
1113,221236,5957392418,37788,4374969408,1.0,0.4234347420190106,3.713500284656089e-05,0.8541139045030577,7.4266776736245e-05,opensecrets_gold,canlobby_gold,7,0.5,True
1114,98310,2481572898,160714,7850788928,1.0,0.7598156703872474,3.96144338875692e-05,0.3795401198344555,7.92205991389044e-05,opensecrets_gold,canlobby_gold,7,0.55,False
1115,208544,4710510164,50480,5621851662,1.0,0.5441078587529901,4.427010248899795e-05,0.8051145839767744,8.853533676605374e-05,opensecrets_gold,canlobby_gold,7,0.55,True
1116,83016,1626626320,176008,8705735506,1.0,0.8425566609269322,5.10330875730586e-05,0.32049539810982763,0.00010204992554372726,opensecrets_gold,canlobby_gold,7,0.6000000000000001,False
1117,191512,3242196478,67512,7090165348,1.0,0.6862108813370423,5.906510898469002e-05,0.7393600592995244,0.00011812078167815031,opensecrets_gold,canlobby_gold,7,0.6000000000000001,True
1118,69492,781118630,189532,9551243196,1.0,0.9243843190084731,8.895680572060721e-05,0.2682840200135895,0.00017785463893677078,opensecrets_gold,canlobby_gold,7,0.65,False
1119,172092,1583299744,86932,8749062082,1.0,0.8467584653510246,0.00010868017737197064,0.664386311693125,0.0002173248047966938,opensecrets_gold,canlobby_gold,7,0.65,True
1120,55874,192596528,203150,10139765298,1.0,0.9813406800850532,0.00029002493309167256,0.21570974118228425,0.0005792710277306229,opensecrets_gold,canlobby_gold,7,0.7000000000000001,False
1121,152302,408063092,106722,9924298734,1.0,0.9604969716855526,0.00037309225041131104,0.5879841250231639,0.0007457113262843305,opensecrets_gold,canlobby_gold,7,0.7000000000000001,True
1122,43822,10930480,215202,10321431346,1.0,0.9989213112373131,0.003993146899000957,0.16918123417135092,0.007802141591902524,opensecrets_gold,canlobby_gold,7,0.75,False
1123,136586,23693294,122438,10308668532,1.0,0.9976950928185854,0.0057317116158369244,0.5273102106368522,0.011340158937907676,opensecrets_gold,canlobby_gold,7,0.75,True
1124,32854,82648,226170,10332279178,1.0,0.9999701123263417,0.2844452909906322,0.1268376675520415,0.17544309340339523,opensecrets_gold,canlobby_gold,7,0.8,False
1125,125356,211054,133668,10332150772,1.0,0.9999666375061077,0.3726286376742665,0.4839551547346964,0.4210575815287672,opensecrets_gold,canlobby_gold,7,0.8,True
1126,21108,4902,237916,10332356924,1.0,0.9999764998635365,0.8115340253748559,0.08149051825313484,0.14810864668776358,opensecrets_gold,canlobby_gold,7,0.8500000000000001,False
1127,114528,16928,144496,10332344898,1.0,0.9999843772453917,0.8712268743914313,0.4421520785718698,0.58660110633067,opensecrets_gold,canlobby_gold,7,0.8500000000000001,True
1128,9656,1394,249368,10332360432,1.0,0.9999757310363324,0.8738461538461538,0.037278398912842056,0.07150632789531758,opensecrets_gold,canlobby_gold,7,0.9,False
1129,103920,9104,155104,10332352722,1.0,0.9999841078074592,0.9194507361268404,0.40119834455494474,0.558637595149013,opensecrets_gold,canlobby_gold,7,0.9,True
1130,2592,370,256432,10332361456,1.0,0.9999751464798982,0.87508440243079,0.010006794737167212,0.019787316879527915,opensecrets_gold,canlobby_gold,7,0.9500000000000001,False
1131,96976,7512,162048,10332354314,1.0,0.9999835898362611,0.9281065768317893,0.374390017913398,0.5335504742621977,opensecrets_gold,canlobby_gold,7,0.9500000000000001,True
1132,168,24,258856,10332361802,1.0,0.9999749453692574,0.875,0.0006485885477793563,0.0012962162829454973,opensecrets_gold,canlobby_gold,7,1.0,False
1133,94206,7070,164818,10332354756,1.0,0.9999833645304037,0.9301907658280343,0.3636960281672741,0.52293089092423,opensecrets_gold,canlobby_gold,7,1.0,True
1134,259024,10332361826,0,0,1.0,2.5068567187384988e-05,2.5068567187384988e-05,1.0,5.013587754015536e-05,opensecrets_gold,canlobby_gold,8,0.0,False
1135,259024,10332361826,0,0,1.0,2.5068567187384988e-05,2.5068567187384988e-05,1.0,5.013587754015536e-05,opensecrets_gold,canlobby_gold,8,0.0,True
1136,241548,9073756648,17476,1258605178,1.0,0.12183227704517968,2.661979810691159e-05,0.932531348446476,5.3238076493493974e-05,opensecrets_gold,canlobby_gold,8,0.05,False
1137,257220,9750417112,1804,581944714,1.0,0.05634600770239237,2.637971398099608e-05,0.9930353944036074,5.275802645943138e-05,opensecrets_gold,canlobby_gold,8,0.05,True
1138,189742,6259448480,69282,4072913346,1.0,0.3941984465635357,3.0311975432244076e-05,0.7325267156711347,6.062144234755383e-05,opensecrets_gold,canlobby_gold,8,0.1,False
1139,250346,8514150750,8678,1818211076,1.0,0.17599227228007694,2.9402655239910016e-05,0.9664973129903021,5.880352156675398e-05,opensecrets_gold,canlobby_gold,8,0.1,True
1140,142732,4429895892,116292,5902465934,1.0,0.5712595818320383,3.221913218244663e-05,0.5510377416764469,6.443449688507249e-05,opensecrets_gold,canlobby_gold,8,0.15000000000000002,False
1141,240898,7534958896,18126,2797402930,1.0,0.2707583940815945,3.196968980063649e-05,0.9300219284699487,6.39371817478626e-05,opensecrets_gold,canlobby_gold,8,0.15000000000000002,True
1142,115930,3456740362,143094,6875621464,1.0,0.6654398234306642,3.353625091916317e-05,0.4475647044289332,6.706747643820857e-05,opensecrets_gold,canlobby_gold,8,0.2,False
1143,232774,6668540032,26250,3663821794,1.0,0.3546103763209312,3.4905072757999724e-05,0.8986580394094755,6.980743410247e-05,opensecrets_gold,canlobby_gold,8,0.2,True
1144,106974,2927939232,152050,7404422594,1.0,0.7166167882759388,3.6534259528006913e-05,0.41298875779850514,7.306205576117487e-05,opensecrets_gold,canlobby_gold,8,0.25,False
1145,222868,5617822290,36156,4714539536,1.0,0.4562987912210095,3.9670026447302544e-05,0.8604144789671999,7.933639503322998e-05,opensecrets_gold,canlobby_gold,8,0.25,True
1146,98504,2312230938,160520,8020130888,1.0,0.7762047508014387,4.259946623989749e-05,0.38028908518129595,8.518938968019569e-05,opensecrets_gold,canlobby_gold,8,0.30000000000000004,False
1147,211284,4436246664,47740,5896115162,1.0,0.5706515831363347,4.7624479365402065e-05,0.8156927543393663,9.52433979149031e-05,opensecrets_gold,canlobby_gold,8,0.30000000000000004,True
1148,89700,1638420680,169324,8693941146,1.0,0.8414158394285802,5.474484696276382e-05,0.34629995676076347,0.0001094723879772898,opensecrets_gold,canlobby_gold,8,0.35000000000000003,False
1149,197620,3139164548,61404,7193197278,1.0,0.6961829919463269,6.29490926578561e-05,0.7629408857866452,0.00012588779850483315,opensecrets_gold,canlobby_gold,8,0.35000000000000003,True
1150,80188,982413536,178836,9349948290,1.0,0.904903858733963,8.161680633799143e-05,0.30957749088887515,0.00016319058921624097,opensecrets_gold,canlobby_gold,8,0.4,False
1151,183256,1888382602,75768,8443979224,1.0,0.8172333624338882,9.70344768352791e-05,0.7074865649515103,0.00019404234002461644,opensecrets_gold,canlobby_gold,8,0.4,True
1152,70288,448631718,188736,9883730108,1.0,0.9565627675189494,0.00015664739417278203,0.27135709432330596,0.00031311403575495187,opensecrets_gold,canlobby_gold,8,0.45,False
1153,167948,864375044,91076,9467986782,1.0,0.9163362197694499,0.00019426217267862601,0.6483877941812342,0.0003884079752191512,opensecrets_gold,canlobby_gold,8,0.45,True
1154,59590,106363354,199434,10225998472,1.0,0.9896867610312053,0.0005599356469597383,0.23005590215578478,0.0011171522445105248,opensecrets_gold,canlobby_gold,8,0.5,False
1155,152936,203495656,106088,10128866170,1.0,0.98029524677662,0.0007509799036567854,0.5904317746618074,0.0015000518666257172,opensecrets_gold,canlobby_gold,8,0.5,True
1156,51276,13837656,207748,10318524170,1.0,0.9986406736292854,0.0036918605404648824,0.19795849033294213,0.007248538234074237,opensecrets_gold,canlobby_gold,8,0.55,False
1157,142206,26831896,116818,10305529930,1.0,0.9973918801056172,0.005271945661064083,0.5490070418185188,0.01044360460124923,opensecrets_gold,canlobby_gold,8,0.55,True
1158,44456,295568,214568,10332066258,1.0,0.9999506285958417,0.13074371220855,0.17162888380999444,0.14842216316555604,opensecrets_gold,canlobby_gold,8,0.6000000000000001,False
1159,134516,610128,124508,10331751698,1.0,0.9999289012912924,0.18064471076111538,0.5193186731731423,0.26804879701255796,opensecrets_gold,canlobby_gold,8,0.6000000000000001,True
1160,37338,25636,221686,10332336190,1.0,0.9999760639625135,0.5929113602439102,0.14414880474396194,0.23191448394089403,opensecrets_gold,canlobby_gold,8,0.65,False
1161,126198,66796,132826,10332295030,1.0,0.9999806804098498,0.6538959760407059,0.48720581876582864,0.5583759938763501,opensecrets_gold,canlobby_gold,8,0.65,True
1162,30228,8162,228796,10332353664,1.0,0.9999770669994148,0.7873925501432665,0.11669961084687133,0.20327220641933466,opensecrets_gold,canlobby_gold,8,0.7000000000000001,False
1163,119988,21740,139036,10332340086,1.0,0.9999844399593932,0.84660758636261,0.4632312063746989,0.5988142292490118,opensecrets_gold,canlobby_gold,8,0.7000000000000001,True
1164,23056,3888,235968,10332357938,1.0,0.9999767865284634,0.8557007125890737,0.0890110568904812,0.16124881105578248,opensecrets_gold,canlobby_gold,8,0.75,False
1165,113034,13060,145990,10332348766,1.0,0.999984607003169,0.8964264754865418,0.4363842732719748,0.5870096957296205,opensecrets_gold,canlobby_gold,8,0.75,True
1166,15620,2048,243404,10332359778,1.0,0.999976244942734,0.8840842200588634,0.060303292359009206,0.11290532433174794,opensecrets_gold,canlobby_gold,8,0.8,False
1167,106286,9680,152738,10332352146,1.0,0.9999842810452103,0.9165272579894107,0.410332633269504,0.566873783300888,opensecrets_gold,canlobby_gold,8,0.8,True
1168,9042,1098,249982,10332360728,1.0,0.9999757002600168,0.8917159763313609,0.03490796219655321,0.06718580493676717,opensecrets_gold,canlobby_gold,8,0.8500000000000001,False
1169,101160,8286,157864,10332353540,1.0,0.9999839198590162,0.9242914313908229,0.39054296126999816,0.5490813363367438,opensecrets_gold,canlobby_gold,8,0.8500000000000001,True
1170,3828,536,255196,10332361290,1.0,0.9999752500354254,0.8771769019248395,0.014778553338686762,0.02906738347988519,opensecrets_gold,canlobby_gold,8,0.9,False
1171,97386,7676,161638,10332354150,1.0,0.9999836136443543,0.9269383792427328,0.375972882821669,0.5349615200804205,opensecrets_gold,canlobby_gold,8,0.9,True
1172,918,142,258106,10332361684,1.0,0.9999750065347651,0.8660377358490566,0.0035440731360800544,0.007059257778256255,opensecrets_gold,canlobby_gold,8,0.9500000000000001,False
1173,94936,7184,164088,10332354642,1.0,0.9999834241474176,0.9296513905209557,0.3665142998332201,0.5257515007863899,opensecrets_gold,canlobby_gold,8,0.9500000000000001,True
1174,168,16,258856,10332361810,1.0,0.9999749461435044,0.9130434782608695,0.0006485885477793563,0.0012962562883861608,opensecrets_gold,canlobby_gold,8,1.0,False
1175,94294,7086,164730,10332354740,1.0,0.9999833714986262,0.9301045571118564,0.36403576502563467,0.5232683322049699,opensecrets_gold,canlobby_gold,8,1.0,True
1176,259024,10332361826,0,0,1.0,2.5068567187384988e-05,2.5068567187384988e-05,1.0,5.013587754015536e-05,opensecrets_gold,canlobby_gold,9,0.0,False
1177,259024,10332361826,0,0,1.0,2.5068567187384988e-05,2.5068567187384988e-05,1.0,5.013587754015536e-05,opensecrets_gold,canlobby_gold,9,0.0,True
1178,259012,10330125670,12,2236156,1.0,0.00024148452132548732,2.5072832036091646e-05,0.9999536722465872,5.0144406751646416e-05,opensecrets_gold,canlobby_gold,9,0.05,False
1179,259024,10330938782,0,1423044,1.0,0.0001627919987018589,2.507202019204084e-05,1.0,5.0142783203208724e-05,opensecrets_gold,canlobby_gold,9,0.05,True
1180,258748,10306559282,276,25802544,1.0,0.0025222344241925803,2.5104547227559815e-05,0.9989344616715053,5.0207832665728315e-05,opensecrets_gold,canlobby_gold,9,0.1,False
1181,258994,10317729524,30,14632302,1.0,0.0014411925315153706,2.5101210332632007e-05,0.999884180616468,5.020116040941558e-05,opensecrets_gold,canlobby_gold,9,0.1,True
1182,257522,10192967328,1502,139394498,1.0,0.013515643516523691,2.5264036042528778e-05,0.9942013095311631,5.0526788129198545e-05,opensecrets_gold,canlobby_gold,9,0.15000000000000002,False
1183,258860,10262545540,164,69816286,1.0,0.006781933356240397,2.522312517229696e-05,0.9993668540366916,5.0444977158508114e-05,opensecrets_gold,canlobby_gold,9,0.15000000000000002,True
1184,253552,9889951948,5472,442409878,1.0,0.04284135036272041,2.5636676608994625e-05,0.9788745444437581,5.127201040653568e-05,opensecrets_gold,canlobby_gold,9,0.2,False
1185,258370,10125635564,654,206726262,1.0,0.02003215205559391,2.5515771909526304e-05,0.9974751374390018,5.103023844724349e-05,opensecrets_gold,canlobby_gold,9,0.2,True
1186,245600,9339533058,13424,992828768,1.0,0.09611059792250096,2.6296126385139865e-05,0.9481746865155353,5.259079424771854e-05,opensecrets_gold,canlobby_gold,9,0.25,False
1187,257172,9884974474,1852,447387352,1.0,0.04332342495660237,2.601577881121917e-05,0.9928500833899562,5.203019426854611e-05,opensecrets_gold,canlobby_gold,9,0.25,True
1188,233546,8568149496,25478,1764212330,1.0,0.17076460092891146,2.725671796594735e-05,0.9016384582123664,5.4511788029214196e-05,opensecrets_gold,canlobby_gold,9,0.30000000000000004,False
1189,255164,9519553014,3860,812808812,1.0,0.07868903618969043,2.680348124972482e-05,0.9850979059855457,5.3605503949886933e-05,opensecrets_gold,canlobby_gold,9,0.30000000000000004,True
1190,213138,7510044110,45886,2822317716,1.0,0.2731669820247009,2.8379587138211433e-05,0.8228503922416456,5.6757216756084e-05,opensecrets_gold,canlobby_gold,9,0.35000000000000003,False
1191,251646,9052035408,7378,1280326418,1.0,0.12393545476896116,2.779916263137097e-05,0.9715161529433566,5.5596734406370835e-05,opensecrets_gold,canlobby_gold,9,0.35000000000000003,True
1192,190600,6432941798,68424,3899420028,1.0,0.3774076959380543,2.9627868386364274e-05,0.7358391500401508,5.925335099251482e-05,opensecrets_gold,canlobby_gold,9,0.4,False
1193,246238,8496631932,12786,1835729894,1.0,0.1776873610919344,2.8979820008411394e-05,0.9506377787386497,5.795787319377958e-05,opensecrets_gold,canlobby_gold,9,0.4,True
1194,165018,5307239734,94006,5025122092,1.0,0.48635164136502695,3.1092032304077795e-05,0.6370761010562728,6.218102990855313e-05,opensecrets_gold,canlobby_gold,9,0.45,False
1195,239376,7739277412,19648,2593084414,1.0,0.2509841237424288,3.092906269951488e-05,0.9241460250787572,6.185605521773995e-05,opensecrets_gold,canlobby_gold,9,0.45,True
1196,136436,4001341286,122588,6331020540,1.0,0.612734858649149,3.409640374851498e-05,0.526731113719192,6.81883935200769e-05,opensecrets_gold,canlobby_gold,9,0.5,False
1197,229698,6601750110,29326,3730611716,1.0,0.36107406515356655,3.479229059768733e-05,0.886782691951325,6.958185120074431e-05,opensecrets_gold,canlobby_gold,9,0.5,True
1198,112550,2701966734,146474,7630395092,1.0,0.7384871421078032,4.1653107910804e-05,0.4345157205509914,8.32982307705938e-05,opensecrets_gold,canlobby_gold,9,0.55,False
1199,216254,4970559926,42770,5361801900,1.0,0.5189407636108122,4.3505076907325165e-05,0.8348801655445055,8.700562000687051e-05,opensecrets_gold,canlobby_gold,9,0.55,True
1200,92534,1502481278,166490,8829880548,1.0,0.8545724468347253,6.158366348527842e-05,0.3572410278584224,0.00012314609819983995,opensecrets_gold,canlobby_gold,9,0.6000000000000001,False
1201,197190,2995735586,61834,7336626240,1.0,0.7100641295668949,6.581923385586673e-05,0.7612808079560195,0.00013162708742477702,opensecrets_gold,canlobby_gold,9,0.6000000000000001,True
1202,72114,504069770,186910,9828292056,1.0,0.9511976015262381,0.0001430430644401686,0.27840663413428873,0.0002859392156367807,opensecrets_gold,canlobby_gold,9,0.65,False
1203,173172,1160854972,85852,9171506854,1.0,0.8876431409945715,0.00014915400707116709,0.6685558095002779,0.0002982414768230695,opensecrets_gold,canlobby_gold,9,0.65,True
1204,57376,60409548,201648,10271952278,1.0,0.9941339959261158,0.0009488824005666305,0.22150843165112113,0.0018896699644771293,opensecrets_gold,canlobby_gold,9,0.7000000000000001,False
1205,149302,164741050,109722,10167620776,1.0,0.9840455994279516,0.0009054623159516331,0.5764021866699611,0.0018080843369338555,opensecrets_gold,canlobby_gold,9,0.7000000000000001,True
1206,46094,604772,212930,10331757054,1.0,0.9999208620918283,0.07081949279882495,0.17795262215084318,0.10131774170504128,opensecrets_gold,canlobby_gold,9,0.75,False
1207,136014,1771906,123010,10330589920,1.0,0.9998166083874064,0.07128915258501405,0.5251019210575082,0.1255353160949245,opensecrets_gold,canlobby_gold,9,0.75,True
1208,35050,78212,223974,10332283614,1.0,0.999970754177049,0.3094594833218555,0.13531564642658594,0.1882960949377629,opensecrets_gold,canlobby_gold,9,0.8,False
1209,124286,225668,134738,10332136158,1.0,0.9999651195949961,0.3551495339387462,0.47982426338872075,0.4081789489932313,opensecrets_gold,canlobby_gold,9,0.8,True
1210,23064,7046,235960,10332354780,1.0,0.9999764816687337,0.7659913649950183,0.08904194205942306,0.1595384838863641,opensecrets_gold,canlobby_gold,9,0.8500000000000001,False
1211,112838,26542,146186,10332335284,1.0,0.9999832832344758,0.8095709570957096,0.43562758663289886,0.5664501360428108,opensecrets_gold,canlobby_gold,9,0.8500000000000001,True
1212,10942,1416,248082,10332360410,1.0,0.9999758533673477,0.8854183524842207,0.042243189820248314,0.08063909912964014,opensecrets_gold,canlobby_gold,9,0.9,False
1213,102884,9242,156140,10332352584,1.0,0.9999839941867218,0.9175748711271249,0.39719871517697203,0.5544065741613903,opensecrets_gold,canlobby_gold,9,0.9,True
1214,2610,466,256414,10332361360,1.0,0.9999751389309905,0.8485045513654096,0.010076286367286429,0.019916062571537583,opensecrets_gold,canlobby_gold,9,0.9500000000000001,False
1215,96850,7610,162174,10332354216,1.0,0.999983568157347,0.9271491479992342,0.37390357650256345,0.5328982843811557,opensecrets_gold,canlobby_gold,9,0.9500000000000001,True
1216,180,20,258844,10332361806,1.0,0.9999749469177512,0.9,0.0006949163011921675,0.0013887602999722247,opensecrets_gold,canlobby_gold,9,1.0,False
1217,94252,7084,164772,10332354742,1.0,0.9999833676273915,0.9300939448961869,0.3638736178886898,0.5230991230991231,opensecrets_gold,canlobby_gold,9,1.0,True
1218,259024,10332361826,0,0,1.0,2.5068567187384988e-05,2.5068567187384988e-05,1.0,5.013587754015536e-05,opensecrets_gold,canlobby_gold,10,0.0,False
1219,259024,10332361826,0,0,1.0,2.5068567187384988e-05,2.5068567187384988e-05,1.0,5.013587754015536e-05,opensecrets_gold,canlobby_gold,10,0.0,True
1220,258970,10326670296,54,5691530,1.0,0.0005758945466386681,2.5077154430855186e-05,0.9997915251096423,5.0153050903655015e-05,opensecrets_gold,canlobby_gold,10,0.05,False
1221,259024,10329312566,0,3049260,1.0,0.0003201785924429812,2.5075967356744946e-05,1.0,5.015067713674709e-05,opensecrets_gold,canlobby_gold,10,0.05,True
1222,258088,10260115256,936,72246570,1.0,0.007017063632989108,2.5153860522134233e-05,0.9963864352338008,5.0306451053621844e-05,opensecrets_gold,canlobby_gold,10,0.1,False
1223,258940,10297627062,84,34734764,1.0,0.0033867209982837996,2.5144966641668987e-05,0.9996757057261103,5.028866836624408e-05,opensecrets_gold,canlobby_gold,10,0.1,True
1224,254496,9985852534,4528,346509292,1.0,0.033560099904372274,2.548500624271799e-05,0.9825189943788992,5.0968690437311304e-05,opensecrets_gold,canlobby_gold,10,0.15000000000000002,False
