,TP,FP,FN,TN,coverage,accuracy,precision,recall,F1,seed,threshold,train_counts,test_counts
986,639982,904494,1705982,9431839268,1.0,0.9997233226099794,0.4143683683009642,0.27280128765829315,0.3290023750526933,10,0.68,True,True
987,408,4,1116,7221128,1.0,0.9998449323905223,0.9902912621359223,0.2677165354330709,0.42148760330578516,10,0.68,True,False
988,598362,904494,1747602,9431839268,1.0,0.9997189114171653,0.3981499225474696,0.2550601799516105,0.31093270145135393,10,0.7000000000000001,True,True
989,384,4,1140,7221128,1.0,0.9998416095131764,0.9896907216494846,0.25196850393700787,0.401673640167364,10,0.7000000000000001,True,False
990,596082,904494,1749882,9431839268,1.0,0.9997186697660452,0.39723546158275225,0.2540882980301488,0.30993152287510334,10,0.72,True,True
991,372,4,1152,7221128,1.0,0.9998399480745034,0.9893617021276596,0.2440944881889764,0.391578947368421,10,0.72,True,False
992,565408,904494,1780556,9431839268,1.0,0.999715418710582,0.384656936312761,0.24101307607448366,0.2963458360435089,10,0.74,True,True
993,352,4,1172,7221128,1.0,0.9998371790100484,0.9887640449438202,0.23097112860892388,0.37446808510638296,10,0.74,True,False
994,552428,1020,1793536,9432742742,1.0,0.9998097997950083,0.9981570084271693,0.23548016934616217,0.3810620912102178,10,0.76,True,True
995,328,2,1196,7221130,1.0,0.9998341330391479,0.9939393939393939,0.2152230971128609,0.35382955771305286,10,0.76,True,False
996,490508,1020,1855456,9432742742,1.0,0.9998032370593272,0.9979248384629157,0.2090859024264652,0.345733485768418,10,0.78,True,True
997,302,2,1222,7221130,1.0,0.9998305332553564,0.993421052631579,0.19816272965879264,0.3304157549234135,10,0.78,True,False
998,414756,1020,1931208,9432742742,1.0,0.999795208306851,0.9975467559455091,0.1767955518499005,0.30035846966043145,10,0.8,True,True
999,276,2,1248,7221130,1.0,0.999826933471565,0.9928057553956835,0.18110236220472442,0.30632630410654826,10,0.8,True,False
1000,355572,1020,1990392,9432742742,1.0,0.9997889355525139,0.9971395881006865,0.15156754323595759,0.26313756310692543,10,0.8200000000000001,True,True
1001,240,2,1284,7221130,1.0,0.9998219491555461,0.9917355371900827,0.15748031496062992,0.2718006795016988,10,0.8200000000000001,True,False
1002,335824,1020,2010140,9432742742,1.0,0.9997868425146549,0.9969718920331073,0.1431496817512971,0.25035261561766625,10,0.84,True,True
1003,206,2,1318,7221130,1.0,0.9998172417459726,0.9903846153846154,0.13517060367454067,0.23787528868360278,10,0.84,True,False
1004,289986,1020,2055978,9432742742,1.0,0.9997819842672686,0.9964949176305643,0.12361059248991033,0.21993879338786562,10,0.86,True,True
1005,170,2,1354,7221130,1.0,0.9998122574299537,0.9883720930232558,0.1115485564304462,0.20047169811320759,10,0.86,True,False
1006,201056,1020,2144908,9432742742,1.0,0.9997725588137136,0.9949523941487362,0.08570293491289721,0.1578122792420841,10,0.88,True,True
1007,136,2,1388,7221130,1.0,0.9998075500203804,0.9855072463768116,0.08923884514435695,0.16365824308062574,10,0.88,True,False
1008,125874,0,2220090,9432743762,1.0,0.9997646985810975,1.0,0.05365555481669795,0.10184648023050054,10,0.9,True,True
1009,114,0,1410,7221132,1.0,0.9998047809559254,1.0,0.07480314960629922,0.1391941391941392,10,0.9,True,False
1010,49852,0,2296112,9432743762,1.0,0.9997566412120414,1.0,0.02125011295996017,0.041615883690567214,10,0.92,True,True
1011,82,0,1442,7221132,1.0,0.9998003504527975,1.0,0.05380577427821522,0.10211706102117062,10,0.92,True,False
1012,33028,0,2312936,9432743762,1.0,0.9997548580811451,1.0,0.014078647413174286,0.02776638172805962,10,0.9400000000000001,True,True
1013,48,0,1476,7221132,1.0,0.999795643043224,1.0,0.031496062992125984,0.06106870229007634,10,0.9400000000000001,True,False
1014,18500,0,2327464,9432743762,1.0,0.9997533182971662,1.0,0.00788588401186037,0.0156483668180188,10,0.96,True,True
1015,20,0,1504,7221132,1.0,0.999791766352987,1.0,0.013123359580052493,0.02590673575129534,10,0.96,True,False
1016,18052,0,2327912,9432743762,1.0,0.9997532708148408,1.0,0.007694917739573156,0.015272316261818871,10,0.98,True,True
1017,12,0,1512,7221132,1.0,0.9997906587272051,1.0,0.007874015748031496,0.015625,10,0.98,True,False
1018,17972,0,2327992,9432743762,1.0,0.9997532623358542,1.0,0.007660816619521868,0.015205149377986544,10,1.0,True,True
1019,8,0,1516,7221132,1.0,0.9997901049143141,1.0,0.005249343832020997,0.010443864229765013,10,1.0,True,False
1020,2222534,9297878978,0,0,1.0,0.00023897954201169153,0.00023897954201169153,1.0,0.0004778448888706881,11,0.0,True,True
1021,1432,7135480,0,0,1.0,0.00020064700251313172,0.00020064700251313172,1.0,0.000401213502739571,11,0.0,True,False
1022,1421092,105505402,801442,9192373576,1.0,0.9885692813285069,0.013290363752130505,0.6394016919426204,0.026039480626433062,11,0.02,True,True
1023,1108,46260,324,7089220,1.0,0.9934728072869611,0.023391319033946967,0.7737430167597765,0.045409836065573764,11,0.02,True,False
1024,1387766,8411094,834768,9289467884,1.0,0.999005832141932,0.14162525028421674,0.6244070956844755,0.23088270794551782,11,0.04,True,True
1025,1072,4672,360,7130808,1.0,0.9992949331587667,0.18662952646239556,0.7486033519553073,0.2987736900780379,11,0.04,True,False
1026,1305652,4554624,916882,9293324354,1.0,0.9994116724432588,0.22279701502113552,0.5874609792246148,0.3230688337348026,11,0.06,True,True
1027,1034,1998,398,7133482,1.0,0.9996642805740074,0.34102902374670185,0.7220670391061452,0.46326164874551967,11,0.06,True,False
1028,1298822,2904514,923712,9294974464,1.0,0.9995883672887806,0.30899790071505107,0.5843879103761742,0.4042478294767868,11,0.08,True,True
1029,998,1046,434,7134434,1.0,0.9997926273996373,0.4882583170254403,0.696927374301676,0.5742232451093211,11,0.08,True,False
1030,1295808,2088996,926726,9295789982,1.0,0.9996757323566728,0.38283102950717385,0.5830318006383705,0.4621829467030524,11,0.1,True,True
1031,984,726,448,7134754,1.0,0.9998355030859285,0.5754385964912281,0.6871508379888268,0.6263526416295354,11,0.1,True,False
1032,1291146,1639764,931388,9296239214,1.0,0.9997235350606999,0.4405273447495829,0.580934194932451,0.5010808306057075,11,0.12,True,True
1033,962,528,470,7134952,1.0,0.999860163611377,0.6456375838926175,0.6717877094972067,0.6584531143052704,11,0.12,True,False
1034,1290206,1630074,932328,9296248904,1.0,0.9997244759106453,0.4418090046159957,0.5805112542710258,0.5017509869110569,11,0.14,True,True
1035,952,490,480,7134990,1.0,0.9998640868767893,0.6601941747572816,0.664804469273743,0.662491301322199,11,0.14,True,False
1036,1157172,1522028,1065362,9296356950,1.0,0.9997217890582526,0.43190952523141235,0.5206543521943872,0.4721480194559721,11,0.16,True,True
1037,902,326,530,7135154,1.0,0.9998800601716821,0.7345276872964169,0.6298882681564246,0.6781954887218046,11,0.16,True,False
1038,1153066,897244,1069468,9296981734,1.0,0.9997885278996727,0.562386175749033,0.518806911390332,0.5397182766326128,11,0.18,True,True
1039,876,264,556,7135216,1.0,0.9998851043700693,0.7684210526315789,0.611731843575419,0.6811819595645413,11,0.18,True,False
1040,1152340,731562,1070194,9297147416,1.0,0.9998062649103695,0.6116772528507322,0.5184802572199121,0.5612360694285751,11,0.2,True,True
1041,868,220,564,7135260,1.0,0.9998901485684565,0.7977941176470589,0.6061452513966481,0.6888888888888889,11,0.2,True,False
1042,1145216,716832,1077318,9297162146,1.0,0.9998070827509049,0.6150303321933699,0.5152749069305577,0.560750647189847,11,0.22,True,True
1043,846,176,586,7135304,1.0,0.9998932311341375,0.8277886497064579,0.590782122905028,0.6894865525672372,11,0.22,True,False
1044,1094396,661620,1128138,9297217358,1.0,0.9998075550038147,0.6232266676385636,0.49240911500116535,0.5501481695592616,11,0.24,True,True
1045,838,156,594,7135324,1.0,0.9998949125336,0.8430583501006036,0.585195530726257,0.6908491343775762,11,0.24,True,False
1046,1082508,660574,1140026,9297218404,1.0,0.999806389210088,0.621031024358005,0.4870602654447581,0.545946960068751,11,0.26,True,True
1047,830,136,602,7135344,1.0,0.9998965939330624,0.8592132505175983,0.5796089385474861,0.6922435362802335,11,0.26,True,False
1048,1051136,657970,1171398,9297221008,1.0,0.9998032959105189,0.6150209524745686,0.4729448458381289,0.5347061277227825,11,0.28,True,True
1049,812,128,620,7135352,1.0,0.9998951927668437,0.8638297872340426,0.5670391061452514,0.6846543001686342,11,0.28,True,False
1050,1028006,639442,1194528,9297239536,1.0,0.9998028010772104,0.6165145779658496,0.4625378059458258,0.528540234890547,11,0.3,True,True
1051,796,120,636,7135360,1.0,0.9998940718338688,0.868995633187773,0.5558659217877095,0.678023850085179,11,0.3,True,False
1052,1027966,611160,1194568,9297267818,1.0,0.9998058378182572,0.6271427577867718,0.46251980847087154,0.5323959126386062,11,0.32,True,True
1053,794,90,638,7135390,1.0,0.999897995099281,0.8981900452488688,0.5544692737430168,0.68566493955095,11,0.32,True,False
1054,963228,610764,1259306,9297268214,1.0,0.9997989193991499,0.611964990927527,0.4333917951311431,0.5074259994531843,11,0.34,True,True
1055,772,82,660,7135398,1.0,0.9998960334665749,0.9039812646370023,0.5391061452513967,0.6754155730533683,11,0.34,True,False
1056,961704,605846,1260830,9297273132,1.0,0.999799284341403,0.6135077031035693,0.4327060913353856,0.5074842668394685,11,0.36,True,True
1057,764,68,668,7135412,1.0,0.9998968741663061,0.9182692307692307,0.5335195530726257,0.6749116607773851,11,0.36,True,False
1058,960532,535214,1262002,9297343764,1.0,0.999806753077084,0.6421758774551294,0.4321787653192257,0.5166539367664619,11,0.38,True,True
1059,750,50,682,7135430,1.0,0.9998974346327936,0.9375,0.5237430167597765,0.6720430107526881,11,0.38,True,False
1060,959326,535148,1263208,9297343830,1.0,0.9998066304977768,0.6419154833071703,0.43163614144935464,0.5161818322693952,11,0.4,True,True
1061,746,48,686,7135432,1.0,0.9998971543995498,0.9395465994962217,0.520949720670391,0.6702605570530098,11,0.4,True,False
1062,944500,520116,1278034,9297358862,1.0,0.9998066526480728,0.6448789307231384,0.42496537735755674,0.5123198134060182,11,0.42,True,True
1063,724,38,708,7135442,1.0,0.9998954730000874,0.9501312335958005,0.505586592178771,0.6599817684594349,11,0.42,True,False
1064,910550,517864,1311984,9297361114,1.0,0.999803244298179,0.637455247568282,0.40969002049012526,0.4988019549990852,11,0.44,True,True
1065,700,30,732,7135450,1.0,0.9998932311341375,0.958904109589041,0.4888268156424581,0.6475485661424607,11,0.44,True,False
1066,908094,509124,1314440,9297369854,1.0,0.9998039199897284,0.6407581614120058,0.40858497552793344,0.4989867441517993,11,0.46,True,True
1067,690,28,742,7135452,1.0,0.9998921102011626,0.9610027855153204,0.4818435754189944,0.641860465116279,11,0.46,True,False
1068,879252,509124,1343282,9297369854,1.0,0.9998008187332569,0.6332953032895988,0.3956078962121614,0.48699746047395265,11,0.48,True,True
1069,672,28,760,7135452,1.0,0.999889588101969,0.96,0.4692737430167598,0.6303939962476548,11,0.48,True,False
1070,871084,508054,1351450,9297370924,1.0,0.9998000555157811,0.6316148202717929,0.39193281182650075,0.4837108987159297,11,0.5,True,True
1071,648,22,784,7135458,1.0,0.9998870660027754,0.9671641791044776,0.45251396648044695,0.6165556612749762,11,0.5,True,False
1072,835552,508054,1386982,9297370924,1.0,0.9997962349123227,0.6218727811575715,0.3759456548246281,0.4686030273629191,11,0.52,True,True
1073,624,22,808,7135458,1.0,0.9998837032038507,0.9659442724458205,0.43575418994413406,0.6005774783445621,11,0.52,True,False
1074,834572,508054,1387962,9297370924,1.0,0.9997961295371288,0.6215967812331953,0.37550471668824864,0.4681820731748365,11,0.54,True,True
1075,620,22,812,7135458,1.0,0.9998831427373631,0.9657320872274143,0.4329608938547486,0.5978784956605593,11,0.54,True,False
1076,806764,428644,1415770,9297450334,1.0,0.9998016780787156,0.6530344631085439,0.3629928721000444,0.4666151138451715,11,0.56,True,True
1077,584,12,848,7135468,1.0,0.9998794997051946,0.9798657718120806,0.40782122905027934,0.5759368836291914,11,0.56,True,False
1078,800616,403102,1421918,9297475876,1.0,0.9998037634322975,0.6651192388915012,0.360226660199574,0.4673421569691897,11,0.58,True,True
1079,560,10,872,7135470,1.0,0.9998764171395136,0.9824561403508771,0.39106145251396646,0.5594405594405595,11,0.58,True,False
1080,799852,403102,1422682,9297475876,1.0,0.9998036812826565,0.6649065550303669,0.35988290842794757,0.46700032228984595,11,0.6,True,True
1081,550,10,882,7135470,1.0,0.9998750159732949,0.9821428571428571,0.3840782122905028,0.5522088353413656,11,0.6,True,False
1082,786464,398078,1436070,9297480900,1.0,0.9998027819376344,0.663939311565145,0.3538591535607554,0.46166507585976946,11,0.62,True,True
1083,532,8,900,7135472,1.0,0.999872774107345,0.9851851851851852,0.3715083798882682,0.539553752535497,11,0.62,True,False
1084,783664,398078,1438870,9297480900,1.0,0.9998024808656518,0.6631430549138475,0.35259933031395696,0.4603998030711964,11,0.64,True,True
1085,518,8,914,7135472,1.0,0.9998708124746389,0.9847908745247148,0.361731843575419,0.5291113381001021,11,0.64,True,False
1086,758378,398078,1464156,9297480900,1.0,0.9997997619705982,0.6557776517221581,0.34122222652161904,0.4488785110343624,11,0.66,True,True
1087,502,8,930,7135472,1.0,0.9998685706086891,0.984313725490196,0.3505586592178771,0.5169927909371781,11,0.66,True,False
1088,738626,398078,1483908,9297480900,1.0,0.9997976381228127,0.6497962530262935,0.3323350733892035,0.4397580641800313,11,0.68,True,True
1089,488,8,944,7135472,1.0,0.9998666089759829,0.9838709677419355,0.3407821229050279,0.5062240663900415,11,0.68,True,False
1090,724436,398078,1498098,9297480900,1.0,0.9997961123330156,0.6453692337022078,0.32595046914917836,0.4331393749805683,11,0.7000000000000001,True,True
1091,472,8,960,7135472,1.0,0.999864367110033,0.9833333333333333,0.329608938547486,0.49372384937238495,11,0.7000000000000001,True,False
1092,622602,396648,1599932,9297482330,1.0,0.9997853163218247,0.6108432671081677,0.28013159753686556,0.38411072421851666,11,0.72,True,True
1093,440,6,992,7135474,1.0,0.999860163611377,0.9865470852017937,0.30726256983240224,0.46858359957401485,11,0.72,True,False
1094,592574,396648,1629960,9297482330,1.0,0.9997820875398634,0.5990303491026281,0.26662089308869963,0.36900312477037484,11,0.74,True,True
1095,414,6,1018,7135474,1.0,0.9998565205792085,0.9857142857142858,0.28910614525139666,0.44708423326133917,11,0.74,True,False
1096,583308,396648,1639226,9297482330,1.0,0.9997810912066526,0.5952389699129349,0.2624517780155444,0.3642840414802232,11,0.76,True,True
1097,396,6,1036,7135474,1.0,0.9998539984800149,0.9850746268656716,0.276536312849162,0.4318429661941112,11,0.76,True,False
1098,507118,396648,1715416,9297482330,1.0,0.9997728988229564,0.5611164836915751,0.22817108759641022,0.32442056104660455,11,0.78,True,True
1099,340,6,1092,7135474,1.0,0.9998461519491904,0.9826589595375722,0.23743016759776536,0.38245219347581555,11,0.78,True,False
1100,491118,396648,1731416,9297482330,1.0,0.9997711784116277,0.5532065882225722,0.22097209761470465,0.31580104813040544,11,0.8,True,True
1101,302,6,1130,7135474,1.0,0.9998408275175594,0.9805194805194806,0.21089385474860337,0.3471264367816092,11,0.8,True,False
1102,485320,394982,1737214,9297483996,1.0,0.999770734115402,0.5513108001572188,0.2183633636200841,0.3128234943774018,11,0.8200000000000001,True,True
1103,270,4,1162,7135476,1.0,0.9998366240189034,0.9854014598540146,0.18854748603351956,0.31652989449003516,11,0.8200000000000001,True,False
1104,397314,389532,1825220,9297489446,1.0,0.9997618572230483,0.5049450591348243,0.17876621909946033,0.2640504024084695,11,0.84,True,True
1105,224,2,1208,7135478,1.0,0.9998304588875413,0.9911504424778761,0.1564245810055866,0.2702050663449939,11,0.84,True,False
1106,251948,0,1970586,9297878978,1.0,0.9997881113450797,1.0,0.11336069549442213,0.20363696321088615,11,0.86,True,True
1107,186,0,1246,7135480,1.0,0.9998254146891541,1.0,0.12988826815642457,0.2299134734239802,11,0.86,True,False
1108,236820,0,1985714,9297878978,1.0,0.9997864846961684,1.0,0.10655405046671952,0.19258715906697452,11,0.88,True,True
1109,160,0,1272,7135480,1.0,0.9998217716569855,1.0,0.11173184357541899,0.20100502512562812,11,0.88,True,False
1110,156398,0,2066136,9297878978,1.0,0.9997778372636756,1.0,0.0703692271974242,0.13148589366993255,11,0.9,True,True
1111,128,0,1304,7135480,1.0,0.9998172879250858,1.0,0.0893854748603352,0.16410256410256413,11,0.9,True,False
1112,58736,0,2163798,9297878978,1.0,0.9997673360879762,1.0,0.026427492222841135,0.05149412388713304,11,0.92,True,True
1113,94,0,1338,7135480,1.0,0.9998125239599424,1.0,0.06564245810055866,0.12319790301441678,11,0.92,True,False
1114,43406,0,2179128,9297878978,1.0,0.9997656877188719,1.0,0.01952995994661949,0.03831169404309029,11,0.9400000000000001,True,True
1115,54,0,1378,7135480,1.0,0.9998069192950677,1.0,0.03770949720670391,0.07267833109017498,11,0.9400000000000001,True,False
1116,18646,0,2203888,9297878978,1.0,0.9997630253823406,1.0,0.008389522949930124,0.01663944886176032,11,0.96,True,True
1117,18,0,1414,7135480,1.0,0.9998018750966805,1.0,0.012569832402234637,0.02482758620689655,11,0.96,True,False
1118,17818,0,2204716,9297878978,1.0,0.9997629363510543,1.0,0.008016975218376863,0.015906428989730187,11,0.98,True,True
1119,10,0,1422,7135480,1.0,0.9998007541637055,1.0,0.006983240223463687,0.013869625520110956,11,0.98,True,False
1120,2082,0,2220452,9297878978,1.0,0.9997612443265125,1.0,0.0009367685713694368,0.0018717837145826514,11,1.0,True,True
1121,6,0,1426,7135480,1.0,0.9998001936972181,1.0,0.004189944134078212,0.008344923504867872,11,1.0,True,False
1122,2243632,9124268716,0,0,1.0,0.00024583673526631163,0.00024583673526631163,1.0,0.0004915526288391379,12,0.0,True,True
1123,1510,7156790,0,0,1.0,0.00021094393920344215,0.00021094393920344215,1.0,0.0004217989024848424,12,0.0,True,False
1124,1797850,679080764,445782,8445187952,1.0,0.9255436775748281,0.0026404853420759667,0.8013123364259379,0.005263625977714097,12,0.02,True,True
